task	model	cond	replica	prog_cc	solution_cc	solution_human_comp	Short name	EvalPlus Leaderboard position	Parameters (B)	Size (GB)	Licence	n_tests	n_TP	n_TN	n_FP	n_FN	n_Error	n_Pass	n_Fail	n_tests_manual	n_TP_manual	n_TN_manual	n_FP_manual	n_FN_manual	n_Error_manual	n_Pass_manual	n_Fail_manual	n_tests_auto	n_TP_auto	n_TN_auto	n_FP_auto	n_FN_auto	n_Error_auto	n_Pass_auto	n_Fail_auto	p_Pass	p_Fail	p_TP	p_TN	p_FP	p_FN	p_Error	p_Pass_manual	p_Fail_manual	p_TP_manual	p_TN_manual	p_FP_manual	p_FN_manual	p_Error_manual	p_Pass_auto	p_Fail_auto	p_TP_auto	p_TN_auto	p_FP_auto	p_FN_auto	p_Error_auto
HE84	starchat2-15b-v0.1	pre	7	2	1	S	Starchat2	31	16	60	open	8	0	0	0	0	8	0	8	7	0	0	0	0	7	0	7	1	0	0	0	0	1	0	1	0	1	0	0	0	0	1	0	1	0	0	0	0	1	0	1	0	0	0	0	1
HE84	starchat2-15b-v0.1	pre	8	2	1	S	Starchat2	31	16	60	open	8	5	3	0	0	0	8	0	7	4	3	0	0	0	7	0	1	1	0	0	0	0	1	0	1	0	0.625	0.375	0	0	0	1	0	0.571428571428571	0.428571428571429	0	0	0	1	0	1	0	0	0	0
HE84	starchat2-15b-v0.1	pre	9	2	1	S	Starchat2	31	16	60	open	8	0	0	0	0	8	0	8	7	0	0	0	0	7	0	7	1	0	0	0	0	1	0	1	0	1	0	0	0	0	1	0	1	0	0	0	0	1	0	1	0	0	0	0	1
HE84	starchat2-15b-v0.1	pre	10	2	1	S	Starchat2	31	16	60	open	8	0	0	0	0	8	0	8	7	0	0	0	0	7	0	7	1	0	0	0	0	1	0	1	0	1	0	0	0	0	1	0	1	0	0	0	0	1	0	1	0	0	0	0	1
HE84	starchat2-15b-v0.1	post	1	2	5	NQ	Starchat2	31	16	60	open	13	0	0	0	0	13	0	13	10	0	0	0	0	10	0	10	1	0	0	0	0	1	0	1	0	1	0	0	0	0	1	0	1	0	0	0	0	1	0	1	0	0	0	0	1
HE84	starchat2-15b-v0.1	post	2	2	5	NQ	Starchat2	31	16	60	open	13	0	0	0	0	13	0	13	10	0	0	0	0	10	0	10	1	0	0	0	0	1	0	1	0	1	0	0	0	0	1	0	1	0	0	0	0	1	0	1	0	0	0	0	1
HE84	starchat2-15b-v0.1	post	3	2	5	NQ	Starchat2	31	16	60	open	13	0	0	0	0	13	0	13	10	0	0	0	0	10	0	10	1	0	0	0	0	1	0	1	0	1	0	0	0	0	1	0	1	0	0	0	0	1	0	1	0	0	0	0	1
HE84	starchat2-15b-v0.1	post	4	2	5	NQ	Starchat2	31	16	60	open	13	0	0	0	0	13	0	13	10	0	0	0	0	10	0	10	1	0	0	0	0	1	0	1	0	1	0	0	0	0	1	0	1	0	0	0	0	1	0	1	0	0	0	0	1
HE84	starchat2-15b-v0.1	post	5	2	5	NQ	Starchat2	31	16	60	open	13	0	0	0	0	13	0	13	10	0	0	0	0	10	0	10	1	0	0	0	0	1	0	1	0	1	0	0	0	0	1	0	1	0	0	0	0	1	0	1	0	0	0	0	1
HE84	starchat2-15b-v0.1	post	6	2	5	NQ	Starchat2	31	16	60	open	13	0	0	0	0	13	0	13	10	0	0	0	0	10	0	10	1	0	0	0	0	1	0	1	0	1	0	0	0	0	1	0	1	0	0	0	0	1	0	1	0	0	0	0	1
HE84	starchat2-15b-v0.1	post	7	2	5	NQ	Starchat2	31	16	60	open	13	0	0	0	0	13	0	13	10	0	0	0	0	10	0	10	1	0	0	0	0	1	0	1	0	1	0	0	0	0	1	0	1	0	0	0	0	1	0	1	0	0	0	0	1
HE84	starchat2-15b-v0.1	post	8	2	5	NQ	Starchat2	31	16	60	open	13	0	0	0	0	13	0	13	10	0	0	0	0	10	0	10	1	0	0	0	0	1	0	1	0	1	0	0	0	0	1	0	1	0	0	0	0	1	0	1	0	0	0	0	1
HE84	starchat2-15b-v0.1	post	9	2	5	NQ	Starchat2	31	16	60	open	13	0	0	0	0	13	0	13	10	0	0	0	0	10	0	10	1	0	0	0	0	1	0	1	0	1	0	0	0	0	1	0	1	0	0	0	0	1	0	1	0	0	0	0	1
HE84	starchat2-15b-v0.1	post	10	2	5	NQ	Starchat2	31	16	60	open	13	0	0	0	0	13	0	13	10	0	0	0	0	10	0	10	1	0	0	0	0	1	0	1	0	1	0	0	0	0	1	0	1	0	0	0	0	1	0	1	0	0	0	0	1
HE86	starchat2-15b-v0.1	post	1	4	2	NQ	Starchat2	31	16	60	open	15	0	0	0	0	15	0	15	11	0	0	0	0	11	0	11	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	1							
HE86	starchat2-15b-v0.1	post	2	4	2	NQ	Starchat2	31	16	60	open	15	0	0	0	0	15	0	15	11	0	0	0	0	11	0	11	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	1							
HE86	starchat2-15b-v0.1	post	3	4	2	NQ	Starchat2	31	16	60	open	15	0	0	0	0	15	0	15	11	0	0	0	0	11	0	11	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	1							
HE86	starchat2-15b-v0.1	post	4	4	2	NQ	Starchat2	31	16	60	open	15	0	0	0	0	15	0	15	11	0	0	0	0	11	0	11	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	1							
HE86	starchat2-15b-v0.1	post	5	4	2	NQ	Starchat2	31	16	60	open	15	0	0	0	0	15	0	15	11	0	0	0	0	11	0	11	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	1							
HE86	starchat2-15b-v0.1	post	6	4	2	NQ	Starchat2	31	16	60	open	15	0	0	0	0	15	0	15	11	0	0	0	0	11	0	11	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	1							
HE86	starchat2-15b-v0.1	post	7	4	2	NQ	Starchat2	31	16	60	open	15	0	0	0	0	15	0	15	11	0	0	0	0	11	0	11	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	1							
HE86	starchat2-15b-v0.1	post	8	4	2	NQ	Starchat2	31	16	60	open	15	0	0	0	0	15	0	15	11	0	0	0	0	11	0	11	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	1							
HE86	starchat2-15b-v0.1	post	9	4	2	NQ	Starchat2	31	16	60	open	15	0	0	0	0	15	0	15	11	0	0	0	0	11	0	11	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	1							
HE86	starchat2-15b-v0.1	post	10	4	2	NQ	Starchat2	31	16	60	open	15	0	0	0	0	15	0	15	11	0	0	0	0	11	0	11	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	1							
HE90	starchat2-15b-v0.1	pre	1	3	1	S	Starchat2	31	16	60	open	50	0	0	0	0	50	0	50	6	0	0	0	0	6	0	6	44	0	0	0	0	44	0	44	0	1	0	0	0	0	1	0	1	0	0	0	0	1	0	1	0	0	0	0	1
HE90	starchat2-15b-v0.1	pre	2	3	1	S	Starchat2	31	16	60	open	50	0	0	0	0	50	0	50	6	0	0	0	0	6	0	6	44	0	0	0	0	44	0	44	0	1	0	0	0	0	1	0	1	0	0	0	0	1	0	1	0	0	0	0	1
HE90	starchat2-15b-v0.1	pre	3	3	1	S	Starchat2	31	16	60	open	50	0	0	0	0	50	0	50	6	0	0	0	0	6	0	6	44	0	0	0	0	44	0	44	0	1	0	0	0	0	1	0	1	0	0	0	0	1	0	1	0	0	0	0	1
HE90	starchat2-15b-v0.1	pre	4	3	1	S	Starchat2	31	16	60	open	50	0	0	0	0	50	0	50	6	0	0	0	0	6	0	6	44	0	0	0	0	44	0	44	0	1	0	0	0	0	1	0	1	0	0	0	0	1	0	1	0	0	0	0	1
HE90	starchat2-15b-v0.1	pre	5	3	1	S	Starchat2	31	16	60	open	50	0	0	0	0	50	0	50	6	0	0	0	0	6	0	6	44	0	0	0	0	44	0	44	0	1	0	0	0	0	1	0	1	0	0	0	0	1	0	1	0	0	0	0	1
HE90	starchat2-15b-v0.1	pre	6	3	1	S	Starchat2	31	16	60	open	50	0	0	0	0	50	0	50	6	0	0	0	0	6	0	6	44	0	0	0	0	44	0	44	0	1	0	0	0	0	1	0	1	0	0	0	0	1	0	1	0	0	0	0	1
HE90	starchat2-15b-v0.1	pre	7	3	1	S	Starchat2	31	16	60	open	50	0	0	0	0	50	0	50	6	0	0	0	0	6	0	6	44	0	0	0	0	44	0	44	0	1	0	0	0	0	1	0	1	0	0	0	0	1	0	1	0	0	0	0	1
HE90	starchat2-15b-v0.1	pre	8	3	1	S	Starchat2	31	16	60	open	50	0	0	0	0	50	0	50	6	0	0	0	0	6	0	6	44	0	0	0	0	44	0	44	0	1	0	0	0	0	1	0	1	0	0	0	0	1	0	1	0	0	0	0	1
HE90	starchat2-15b-v0.1	pre	9	3	1	S	Starchat2	31	16	60	open	50	0	0	0	0	50	0	50	6	0	0	0	0	6	0	6	44	0	0	0	0	44	0	44	0	1	0	0	0	0	1	0	1	0	0	0	0	1	0	1	0	0	0	0	1
HE90	starchat2-15b-v0.1	pre	10	3	1	S	Starchat2	31	16	60	open	50	0	0	0	0	50	0	50	6	0	0	0	0	6	0	6	44	0	0	0	0	44	0	44	0	1	0	0	0	0	1	0	1	0	0	0	0	1	0	1	0	0	0	0	1
HE90	starchat2-15b-v0.1	post	1	3	1	S	Starchat2	31	16	60	open	42	0	0	0	0	42	0	42	13	0	0	0	0	13	0	13	25	0	0	0	0	25	0	25	0	1	0	0	0	0	1	0	1	0	0	0	0	1	0	1	0	0	0	0	1
HE90	starchat2-15b-v0.1	post	2	3	1	S	Starchat2	31	16	60	open	42	0	0	0	0	42	0	42	13	0	0	0	0	13	0	13	25	0	0	0	0	25	0	25	0	1	0	0	0	0	1	0	1	0	0	0	0	1	0	1	0	0	0	0	1
HE90	starchat2-15b-v0.1	post	3	3	1	S	Starchat2	31	16	60	open	42	0	0	0	0	42	0	42	13	0	0	0	0	13	0	13	25	0	0	0	0	25	0	25	0	1	0	0	0	0	1	0	1	0	0	0	0	1	0	1	0	0	0	0	1
HE90	starchat2-15b-v0.1	post	4	3	1	S	Starchat2	31	16	60	open	42	0	0	0	0	42	0	42	13	0	0	0	0	13	0	13	25	0	0	0	0	25	0	25	0	1	0	0	0	0	1	0	1	0	0	0	0	1	0	1	0	0	0	0	1
HE90	starchat2-15b-v0.1	post	5	3	1	S	Starchat2	31	16	60	open	42	0	0	0	0	42	0	42	13	0	0	0	0	13	0	13	25	0	0	0	0	25	0	25	0	1	0	0	0	0	1	0	1	0	0	0	0	1	0	1	0	0	0	0	1
HE90	starchat2-15b-v0.1	post	6	3	1	S	Starchat2	31	16	60	open	42	0	0	0	0	42	0	42	13	0	0	0	0	13	0	13	25	0	0	0	0	25	0	25	0	1	0	0	0	0	1	0	1	0	0	0	0	1	0	1	0	0	0	0	1
HE90	starchat2-15b-v0.1	post	7	3	1	S	Starchat2	31	16	60	open	42	0	0	0	0	42	0	42	13	0	0	0	0	13	0	13	25	0	0	0	0	25	0	25	0	1	0	0	0	0	1	0	1	0	0	0	0	1	0	1	0	0	0	0	1
HE90	starchat2-15b-v0.1	post	8	3	1	S	Starchat2	31	16	60	open	42	0	0	0	0	42	0	42	13	0	0	0	0	13	0	13	25	0	0	0	0	25	0	25	0	1	0	0	0	0	1	0	1	0	0	0	0	1	0	1	0	0	0	0	1
HE90	starchat2-15b-v0.1	post	9	3	1	S	Starchat2	31	16	60	open	42	0	0	0	0	42	0	42	13	0	0	0	0	13	0	13	25	0	0	0	0	25	0	25	0	1	0	0	0	0	1	0	1	0	0	0	0	1	0	1	0	0	0	0	1
HE90	starchat2-15b-v0.1	post	10	3	1	S	Starchat2	31	16	60	open	42	0	0	0	0	42	0	42	13	0	0	0	0	13	0	13	25	0	0	0	0	25	0	25	0	1	0	0	0	0	1	0	1	0	0	0	0	1	0	1	0	0	0	0	1
HE99	starchat2-15b-v0.1	pre	1	7	2	S	Starchat2	31	16	60	open	15	0	0	0	0	15	0	15	10	0	0	0	0	10	0	10	5	0	0	0	0	5	0	5	0	1	0	0	0	0	1	0	1	0	0	0	0	1	0	1	0	0	0	0	1
HE99	starchat2-15b-v0.1	pre	2	7	2	S	Starchat2	31	16	60	open	15	0	0	0	0	15	0	15	10	0	0	0	0	10	0	10	5	0	0	0	0	5	0	5	0	1	0	0	0	0	1	0	1	0	0	0	0	1	0	1	0	0	0	0	1
HE99	starchat2-15b-v0.1	pre	3	7	2	S	Starchat2	31	16	60	open	15	0	0	0	0	15	0	15	10	0	0	0	0	10	0	10	5	0	0	0	0	5	0	5	0	1	0	0	0	0	1	0	1	0	0	0	0	1	0	1	0	0	0	0	1
HE99	starchat2-15b-v0.1	pre	4	7	2	S	Starchat2	31	16	60	open	15	0	0	0	0	15	0	15	10	0	0	0	0	10	0	10	5	0	0	0	0	5	0	5	0	1	0	0	0	0	1	0	1	0	0	0	0	1	0	1	0	0	0	0	1
HE99	starchat2-15b-v0.1	pre	5	7	2	S	Starchat2	31	16	60	open	15	0	0	0	0	15	0	15	10	0	0	0	0	10	0	10	5	0	0	0	0	5	0	5	0	1	0	0	0	0	1	0	1	0	0	0	0	1	0	1	0	0	0	0	1
HE99	starchat2-15b-v0.1	pre	6	7	2	S	Starchat2	31	16	60	open	15	0	0	0	0	15	0	15	10	0	0	0	0	10	0	10	5	0	0	0	0	5	0	5	0	1	0	0	0	0	1	0	1	0	0	0	0	1	0	1	0	0	0	0	1
HE99	starchat2-15b-v0.1	pre	7	7	2	S	Starchat2	31	16	60	open	15	0	0	0	0	15	0	15	10	0	0	0	0	10	0	10	5	0	0	0	0	5	0	5	0	1	0	0	0	0	1	0	1	0	0	0	0	1	0	1	0	0	0	0	1
HE99	starchat2-15b-v0.1	pre	8	7	2	S	Starchat2	31	16	60	open	15	0	0	0	0	15	0	15	10	0	0	0	0	10	0	10	5	0	0	0	0	5	0	5	0	1	0	0	0	0	1	0	1	0	0	0	0	1	0	1	0	0	0	0	1
HE99	starchat2-15b-v0.1	pre	9	7	2	S	Starchat2	31	16	60	open	15	0	0	0	0	15	0	15	10	0	0	0	0	10	0	10	5	0	0	0	0	5	0	5	0	1	0	0	0	0	1	0	1	0	0	0	0	1	0	1	0	0	0	0	1
HE99	starchat2-15b-v0.1	pre	10	7	2	S	Starchat2	31	16	60	open	15	0	0	0	0	15	0	15	10	0	0	0	0	10	0	10	5	0	0	0	0	5	0	5	0	1	0	0	0	0	1	0	1	0	0	0	0	1	0	1	0	0	0	0	1
HE99	starchat2-15b-v0.1	post	1	7	3	S	Starchat2	31	16	60	open	19	0	0	0	0	19	0	19	13	0	0	0	0	13	0	13	4	0	0	0	0	4	0	4	0	1	0	0	0	0	1	0	1	0	0	0	0	1	0	1	0	0	0	0	1
HE99	starchat2-15b-v0.1	post	2	7	3	S	Starchat2	31	16	60	open	19	0	0	0	0	19	0	19	13	0	0	0	0	13	0	13	4	0	0	0	0	4	0	4	0	1	0	0	0	0	1	0	1	0	0	0	0	1	0	1	0	0	0	0	1
HE99	starchat2-15b-v0.1	post	3	7	3	S	Starchat2	31	16	60	open	19	0	0	0	0	19	0	19	13	0	0	0	0	13	0	13	4	0	0	0	0	4	0	4	0	1	0	0	0	0	1	0	1	0	0	0	0	1	0	1	0	0	0	0	1
HE99	starchat2-15b-v0.1	post	4	7	3	S	Starchat2	31	16	60	open	19	0	0	0	0	19	0	19	13	0	0	0	0	13	0	13	4	0	0	0	0	4	0	4	0	1	0	0	0	0	1	0	1	0	0	0	0	1	0	1	0	0	0	0	1
HE99	starchat2-15b-v0.1	post	5	7	3	S	Starchat2	31	16	60	open	19	0	0	0	0	19	0	19	13	0	0	0	0	13	0	13	4	0	0	0	0	4	0	4	0	1	0	0	0	0	1	0	1	0	0	0	0	1	0	1	0	0	0	0	1
HE99	starchat2-15b-v0.1	post	6	7	3	S	Starchat2	31	16	60	open	19	0	0	0	0	19	0	19	13	0	0	0	0	13	0	13	4	0	0	0	0	4	0	4	0	1	0	0	0	0	1	0	1	0	0	0	0	1	0	1	0	0	0	0	1
HE99	starchat2-15b-v0.1	post	7	7	3	S	Starchat2	31	16	60	open	19	0	0	0	0	19	0	19	13	0	0	0	0	13	0	13	4	0	0	0	0	4	0	4	0	1	0	0	0	0	1	0	1	0	0	0	0	1	0	1	0	0	0	0	1
HE99	starchat2-15b-v0.1	post	8	7	3	S	Starchat2	31	16	60	open	19	0	0	0	0	19	0	19	13	0	0	0	0	13	0	13	4	0	0	0	0	4	0	4	0	1	0	0	0	0	1	0	1	0	0	0	0	1	0	1	0	0	0	0	1
HE99	starchat2-15b-v0.1	post	9	7	3	S	Starchat2	31	16	60	open	19	0	0	0	0	19	0	19	13	0	0	0	0	13	0	13	4	0	0	0	0	4	0	4	0	1	0	0	0	0	1	0	1	0	0	0	0	1	0	1	0	0	0	0	1
HE99	starchat2-15b-v0.1	post	10	7	3	S	Starchat2	31	16	60	open	19	0	0	0	0	19	0	19	13	0	0	0	0	13	0	13	4	0	0	0	0	4	0	4	0	1	0	0	0	0	1	0	1	0	0	0	0	1	0	1	0	0	0	0	1
HE0	WizardCoder-33B-V1.1	post	1	5	4	QQ	WizardCoder	22	33.3	125	open	33	0	0	0	0	33	0	33	11	0	0	0	0	11	0	11	20	0	0	0	0	20	0	20	0	1	0	0	0	0	1	0	1	0	0	0	0	1	0	1	0	0	0	0	1
HE0	WizardCoder-33B-V1.1	post	2	5	4	QQ	WizardCoder	22	33.3	125	open	33	0	0	0	0	33	0	33	11	0	0	0	0	11	0	11	20	0	0	0	0	20	0	20	0	1	0	0	0	0	1	0	1	0	0	0	0	1	0	1	0	0	0	0	1
HE0	WizardCoder-33B-V1.1	post	3	5	4	QQ	WizardCoder	22	33.3	125	open	33	29	4	0	0	0	33	0	11	9	2	0	0	0	11	0	20	20	0	0	0	0	20	0	1	0	0.878787878787879	0.121212121212121	0	0	0	1	0	0.818181818181818	0.181818181818182	0	0	0	1	0	1	0	0	0	0
HE0	WizardCoder-33B-V1.1	post	4	5	4	QQ	WizardCoder	22	33.3	125	open	33	29	0	0	0	4	29	4	11	9	0	0	0	2	9	2	20	20	0	0	0	0	20	0	0.878787878787879	0.121212121212121	0.878787878787879	0	0	0	0.121212121212121	0.818181818181818	0.181818181818182	0.818181818181818	0	0	0	0.181818181818182	1	0	1	0	0	0	0
HE0	WizardCoder-33B-V1.1	post	5	5	4	QQ	WizardCoder	22	33.3	125	open	33	0	0	0	0	33	0	33	11	0	0	0	0	11	0	11	20	0	0	0	0	20	0	20	0	1	0	0	0	0	1	0	1	0	0	0	0	1	0	1	0	0	0	0	1
HE0	WizardCoder-33B-V1.1	post	6	5	4	QQ	WizardCoder	22	33.3	125	open	33	29	4	0	0	0	33	0	11	9	2	0	0	0	11	0	20	20	0	0	0	0	20	0	1	0	0.878787878787879	0.121212121212121	0	0	0	1	0	0.818181818181818	0.181818181818182	0	0	0	1	0	1	0	0	0	0
HE0	WizardCoder-33B-V1.1	post	7	5	4	QQ	WizardCoder	22	33.3	125	open	33	0	0	0	0	33	0	33	11	0	0	0	0	11	0	11	20	0	0	0	0	20	0	20	0	1	0	0	0	0	1	0	1	0	0	0	0	1	0	1	0	0	0	0	1
HE0	WizardCoder-33B-V1.1	post	8	5	4	QQ	WizardCoder	22	33.3	125	open	33	0	0	0	0	33	0	33	11	0	0	0	0	11	0	11	20	0	0	0	0	20	0	20	0	1	0	0	0	0	1	0	1	0	0	0	0	1	0	1	0	0	0	0	1
HE0	WizardCoder-33B-V1.1	post	9	5	4	QQ	WizardCoder	22	33.3	125	open	33	0	0	0	0	33	0	33	11	0	0	0	0	11	0	11	20	0	0	0	0	20	0	20	0	1	0	0	0	0	1	0	1	0	0	0	0	1	0	1	0	0	0	0	1
HE0	WizardCoder-33B-V1.1	post	10	5	4	QQ	WizardCoder	22	33.3	125	open	33	29	2	2	0	0	31	2	11	9	2	0	0	0	11	0	20	20	0	0	0	0	20	0	0.939393939393939	0.0606060606060606	0.878787878787879	0.0606060606060606	0.0606060606060606	0	0	1	0	0.818181818181818	0.181818181818182	0	0	0	1	0	1	0	0	0	0
HE1	WizardCoder-33B-V1.1	pre	1	5	9	NQ	WizardCoder	22	33.3	125	open	222	0	0	0	0	222	0	222	11	0	0	0	0	11	0	11	211	0	0	0	0	211	0	211	0	1	0	0	0	0	1	0	1	0	0	0	0	1	0	1	0	0	0	0	1
HE1	WizardCoder-33B-V1.1	pre	2	5	9	NQ	WizardCoder	22	33.3	125	open	222	0	0	0	0	222	0	222	11	0	0	0	0	11	0	11	211	0	0	0	0	211	0	211	0	1	0	0	0	0	1	0	1	0	0	0	0	1	0	1	0	0	0	0	1
HE1	WizardCoder-33B-V1.1	pre	3	5	9	NQ	WizardCoder	22	33.3	125	open	222	3	216	2	1	0	219	3	11	3	6	1	1	0	9	2	211	0	210	1	0	0	210	1	0.986486486486486	0.0135135135135135	0.0135135135135135	0.972972972972973	0.00900900900900901	0.00450450450450451	0	0.818181818181818	0.181818181818182	0.272727272727273	0.545454545454545	0.0909090909090909	0.0909090909090909	0	0.995260663507109	0.004739336492891	0	0.995260663507109	0.004739336492891	0	0
HE1	WizardCoder-33B-V1.1	pre	4	5	9	NQ	WizardCoder	22	33.3	125	open	222	0	66	145	0	11	66	156	11	0	0	0	0	11	0	11	211	0	66	145	0	0	66	145	0.297297297297297	0.702702702702703	0	0.297297297297297	0.653153153153153	0	0.0495495495495496	0	1	0	0	0	0	1	0.312796208530806	0.687203791469194	0	0.312796208530806	0.687203791469194	0	0
HE1	WizardCoder-33B-V1.1	pre	5	5	9	NQ	WizardCoder	22	33.3	125	open	222	0	0	0	0	222	0	222	11	0	0	0	0	11	0	11	211	0	0	0	0	211	0	211	0	1	0	0	0	0	1	0	1	0	0	0	0	1	0	1	0	0	0	0	1
HE1	WizardCoder-33B-V1.1	pre	6	5	9	NQ	WizardCoder	22	33.3	125	open	222	0	0	0	0	222	0	222	11	0	0	0	0	11	0	11	211	0	0	0	0	211	0	211	0	1	0	0	0	0	1	0	1	0	0	0	0	1	0	1	0	0	0	0	1
HE1	WizardCoder-33B-V1.1	pre	7	5	9	NQ	WizardCoder	22	33.3	125	open	222	0	0	0	0	222	0	222	11	0	0	0	0	11	0	11	211	0	0	0	0	211	0	211	0	1	0	0	0	0	1	0	1	0	0	0	0	1	0	1	0	0	0	0	1
HE1	WizardCoder-33B-V1.1	pre	8	5	9	NQ	WizardCoder	22	33.3	125	open	222	0	0	0	0	222	0	222	11	0	0	0	0	11	0	11	211	0	0	0	0	211	0	211	0	1	0	0	0	0	1	0	1	0	0	0	0	1	0	1	0	0	0	0	1
HE1	WizardCoder-33B-V1.1	pre	9	5	9	NQ	WizardCoder	22	33.3	125	open	222	0	0	0	0	222	0	222	11	0	0	0	0	11	0	11	211	0	0	0	0	211	0	211	0	1	0	0	0	0	1	0	1	0	0	0	0	1	0	1	0	0	0	0	1
HE1	WizardCoder-33B-V1.1	pre	10	5	9	NQ	WizardCoder	22	33.3	125	open	222	0	0	0	0	222	0	222	11	0	0	0	0	11	0	11	211	0	0	0	0	211	0	211	0	1	0	0	0	0	1	0	1	0	0	0	0	1	0	1	0	0	0	0	1
HE1	WizardCoder-33B-V1.1	post	1	5	6	NQ	WizardCoder	22	33.3	125	open	11	0	0	0	0	11	0	11	9	0	0	0	0	9	0	9	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	1							
HE1	WizardCoder-33B-V1.1	post	2	5	6	NQ	WizardCoder	22	33.3	125	open	11	0	0	0	0	11	0	11	9	0	0	0	0	9	0	9	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	1							
HE1	WizardCoder-33B-V1.1	post	3	5	6	NQ	WizardCoder	22	33.3	125	open	11	1	5	0	5	0	6	5	9	1	3	0	5	0	4	5	0	0	0	0	0	0	0	0	0.545454545454545	0.454545454545455	0.0909090909090909	0.454545454545455	0	0.454545454545455	0	0.444444444444444	0.555555555555556	0.111111111111111	0.333333333333333	0	0.555555555555556	0							
HE1	WizardCoder-33B-V1.1	post	4	5	6	NQ	WizardCoder	22	33.3	125	open	11	0	0	0	0	11	0	11	9	0	0	0	0	9	0	9	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	1							
HE1	WizardCoder-33B-V1.1	post	5	5	6	NQ	WizardCoder	22	33.3	125	open	11	0	0	0	0	11	0	11	9	0	0	0	0	9	0	9	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	1							
HE1	WizardCoder-33B-V1.1	post	6	5	6	NQ	WizardCoder	22	33.3	125	open	11	0	0	0	0	11	0	11	9	0	0	0	0	9	0	9	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	1							
HE1	WizardCoder-33B-V1.1	post	7	5	6	NQ	WizardCoder	22	33.3	125	open	11	0	0	0	0	11	0	11	9	0	0	0	0	9	0	9	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	1							
HE1	WizardCoder-33B-V1.1	post	8	5	6	NQ	WizardCoder	22	33.3	125	open	11	0	0	0	0	11	0	11	9	0	0	0	0	9	0	9	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	1							
HE1	WizardCoder-33B-V1.1	post	9	5	6	NQ	WizardCoder	22	33.3	125	open	11	0	0	0	0	11	0	11	9	0	0	0	0	9	0	9	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	1							
HE1	WizardCoder-33B-V1.1	post	10	5	6	NQ	WizardCoder	22	33.3	125	open	11	0	0	0	0	11	0	11	9	0	0	0	0	9	0	9	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	1							
HE101	WizardCoder-33B-V1.1	pre	1	9	7	NQ	WizardCoder	22	33.3	125	open	519	0	0	0	0	519	0	519	12	0	0	0	0	12	0	12	507	0	0	0	0	507	0	507	0	1	0	0	0	0	1	0	1	0	0	0	0	1	0	1	0	0	0	0	1
HE101	WizardCoder-33B-V1.1	pre	2	9	7	NQ	WizardCoder	22	33.3	125	open	519	0	0	0	0	519	0	519	12	0	0	0	0	12	0	12	507	0	0	0	0	507	0	507	0	1	0	0	0	0	1	0	1	0	0	0	0	1	0	1	0	0	0	0	1
HE101	WizardCoder-33B-V1.1	pre	3	9	7	NQ	WizardCoder	22	33.3	125	open	519	233	61	0	214	11	294	225	12	0	1	0	0	11	1	11	507	233	60	0	214	0	293	214	0.566473988439307	0.433526011560694	0.448940269749518	0.117533718689788	0	0.41233140655106	0.0211946050096339	0.0833333333333333	0.916666666666667	0	0.0833333333333333	0	0	0.916666666666667	0.577909270216963	0.422090729783038	0.45956607495069	0.118343195266272	0	0.422090729783038	0
HE101	WizardCoder-33B-V1.1	pre	4	9	7	NQ	WizardCoder	22	33.3	125	open	519	0	0	0	0	519	0	519	12	0	0	0	0	12	0	12	507	0	0	0	0	507	0	507	0	1	0	0	0	0	1	0	1	0	0	0	0	1	0	1	0	0	0	0	1
HE101	WizardCoder-33B-V1.1	pre	5	9	7	NQ	WizardCoder	22	33.3	125	open	519	447	0	60	0	12	447	72	12	0	0	0	0	12	0	12	507	447	0	60	0	0	447	60	0.861271676300578	0.138728323699422	0.861271676300578	0	0.115606936416185	0	0.023121387283237	0	1	0	0	0	0	1	0.881656804733728	0.118343195266272	0.881656804733728	0	0.118343195266272	0	0
